submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-01-02 04:18:43,cff2308251be40fb65529f6fda1117802959e6c6a541dba360fe7cf59f01e064,21361130,"Computador Premium Dragon Intel Core G3260 8gb Ddr3 Kingston,geforce Gt210 1gb,1tb ,500w Real,hdmi",,Informática,Computadores e All in One,BOM PRODUTO,3,Yes,"CHEGOU COM  ATRASO, TALVEZ DEVIDO À EPOCA DA COMPRA, ESTÁ FUNCIONANDO BEM.",1969.0,F,ES
2018-01-02 04:19:07,6b8c27bc766bd513899ee1d0b20ce4f90174d349eb06e5db593833b7b11f754f,26265317,"Kit Mouse Wireless WM326 + Capa para Notebook Dell 15,6"" em Neoprene Preto",,Informática e Acessórios,,Bom,5,Yes,"minha avaliação é ""bom"" , porem vem a mensagem "" o texto de análise é muito curto . então vamos encher linguiça rrrrrrrrrrrraaaaaaaaaaaaaaassssssssssdddddddddddddfffffffffffffggggggggggghhhhhhhhhhhhhhhhhh",1994.0,M,RJ
2018-01-02 04:20:30,a53e9d9f5e296a641ad5694d7eba29fc0350236174181b4528a275e526a2aa71,26875534,Sofá 3 Lugares Agatha Extensível E Reclinável Marrom,,Móveis,Sofá,Ainda nem recebi o produto,1,No,"Desculpe, mas só posso avaliar após o recebimento do produto",1990.0,M,RJ
2018-01-02 04:20:58,1a3fc93cfe636c4739692d93e58e29ffd497502eeba3e76c6a6d4a03835deb12,6744176,Forno Tostador FT140 14L Inox - Black & Decker,black & decker,Eletrodomésticos,Forno,Excelente Forninho eletrico,5,Yes,"Adorei o forninho! Excelente para o que se propõe, pequeno, leve, com timer e    grill !!!",1956.0,F,SE
2018-01-02 04:22:09,e0769f2789dabc943c8c7ee25ccefb9faa4abe5758f0450cf61cd23c9fc8b195,120443199,Depurador Suggar Slim Parede Inox 60cm,suggar,Eletrodomésticos,Coifa e Depurador,exelente,5,Yes,"Ótimo para lugares onde não tem coifa, limpa e desengordura o ar do ambiente",1971.0,M,RJ
2018-01-02 04:24:17,bf4f18571f9ce4f7af9f788eb74c6e4f29ae0456eb96f9773d6746e5fb595703,23094893,"Hoverboard 6,5"" Polegadas - Smart Balance - Bluetooth - Bateria Samsung - C/ Bolsa - Preto",,Esporte e Lazer,Skate,Está com defeito,1,No,"Estou tentando resolver o problema ,foi usado uma vez e até agora a Americanas não solucionou o problema vou ter que entrar na justiça  Decepcionada",1986.0,F,MG
2018-01-02 04:24:53,25b1d8c7225eff1c6c4854a54836194f8485c9d68a27cf6b5c279784aaac391b,121845341,Ferro à Vapor Britânia FB998C Lilás/Branco,britania,Eletroportáteis,Ferro de Passar,Ótimo produto!,5,Yes,Ele é muito eficiente para passar as roupas! Facilita bastante o trabalho.,1978.0,M,RS
2018-01-02 04:25:02,355309349a83738f2ca66c9b8a15f9fa2203e0d364156586baa6f9d93cef517b,132276640,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Preto",,Celulares e Smartphones,Smartphone,Estragou com 5 dias de uso.,1,No,"Na verdade, foi ótimo por 5 dias e de repente travou, sem desligar ou aceitar qq outro comando. Só voltou a funcionar depois que descarregou totalmente e daí sim aceitou nova carga. Infelizmente devolvi o produto.",1991.0,F,SE
2018-01-02 04:25:37,b20beed8e60bc6e0cb181e42b45d81c06bbd88e35e74ffc1c8667889355a1944,119371001,Kit Aparador de Pelos Philips Multigroom QG3339/15 Bateria Recarregável 12W,philips,Beleza e Perfumaria,Barbearia,Excelente,5,Yes,"Produto de ótima qualidade, material resistente, facilidade em trocar os pentes, fácil de limpar.",1988.0,M,MG
2018-01-02 04:26:03,faa11f83f380e3745e509507d2c2686905d141ffae070db09e93f729b435df0c,20062993,Termômetro Digital E Higrômetro Para Medição De Umidade Do Ar Com Relógio Digital,,Saúde,Medidores e Testes,ótimo produto.,5,Yes,Achei muito bom e satisfaz minha necessidade. E o custo benefício é ótimo.,1961.0,F,SP
2018-01-02 04:26:16,bf015d505b698db49d666a94beb54a97af9b8eda65006e56cdc7840f792a519e,119465323,Cafeteira Expresso Arno Nescafé Dolce Gusto Mini Me 15 Bar Automática - Preto,arno,Eletroportáteis,Cafeteira,muito bom,4,Yes,"adorei o produto, chegou no prazo solicitado, dentro das expectativas, muito obrigada",1981.0,F,SP
2018-01-02 04:26:19,ba9ba8834cc5f9c0b50a0dc26e1188bca0feb3c2cf11a88e502229c6392ceea0,129543954,"Smartphone Samsung Galaxy On 7 Dual Chip Android 5.1 Tela 5.5"" 16GB 4G Câmera 13MP - Preto",samsung,Celulares e Smartphones,Smartphone,Muito Bom,5,Yes,"Gostei do produto, atende a minha necessidade e a entrega foi antes do prazo esperado, estou satisfeito",1975.0,M,SP
2018-01-02 04:26:26,b5bd8fd1bf56b08eee9468adea8e7492d6befac0fe249604535c77d8c99fd89d,129543938,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,Excelente,5,Yes,Já tinha o mesmo produto e comprei mais um para dar de presente. O custo beneficio vale.,1988.0,F,DF
2018-01-02 04:26:33,3899f6d2a90c2917fc67a5ca34a9a532e1c1c8e8f4350167db9946afed57aee7,18590884,Combo Família: Óculos Vr Shinecon 2.0 + Óculos Vr Box Mini 3.0,,Celulares e Smartphones,Acessórios para Celular,Produtos ótimos,4,Yes,"O VR Box mini machuca um pouco no nariz, mas o VR Shinecon 2.0 é ótimo. O manual não explica muita coisa, mas na app store é fácil de baixar o aplicativo para utilizar os óculos.",1996.0,F,RS
2018-01-02 04:29:41,e9389ec7a2774ef75ed5fd72787580867e86fa2ddf2ddaff4391d354d2009b11,132521449,Panela de Pressão Elétrica Philco Pppp01 6 Litros Digital Inox Preta,,Eletroportáteis,Panela Elétrica,Gostei,3,Yes,"Aparelho prático, porém o manual de operação não é muito instrutivo",1984.0,F,SP
2018-01-02 04:30:27,0f66fa54bd4e7157bc42c2745e0069ccc81d9e23ccd81af9b271f1666b0eb779,27044867,Travesseiro Antialérgico Altenburg Liberty 180 fios - 50cm x 90cm,,"Cama, Mesa e Banho",Travesseiros,Tudo certo,4,Yes,"Tudo certo, como sempre. Entrega no tempo certo produtos certos também",1963.0,M,MG
2018-01-02 04:31:15,791c6238fe6e44786ec5eec3d54d586b2a44d7722d7d1476c83c2713d31aae30,124808597,Livro - 1.000 Lugares para Conhecer Antes de Morrer,,Livros,Turismo,Entrega super rápida,5,Yes,"Gostaria de agradecer a agilidade da entrega. Pois achei que não daria tempo de chegar para o Natal, era presente de amigo secreto. A pessoa ADOROU o presente.  Obrigada.",1988.0,F,SP
2018-01-02 04:31:18,e44db8e084d9034fc359608ec2165c73293434b68e08e12ded02c3e39f6c644b,113174007,Secador Infinity 2500 SC-12 Preto / Vermelho  - Mondial,mondial,Beleza e Perfumaria,Aparelhos elétricos para cabelo,Bom custo benefício.,3,Yes,"Minha esposa comprou a cerca de 2 meses. até então, sem reclamações.",1994.0,M,SP
2018-01-02 04:31:27,9dea7228a4828d39e23b7ab052f127398507aa9e3e798fe449754568c0eef65c,113305530,Livro - Minha Primeira Mensagem: Uma Bíblia Devocional Para Crianças,,Livros,Livro Infantil,Excelente,4,Yes,"Excelente, ótimo material. Bonita, atrativa para as crianças. Alcança a idade sugerida. Interativa para as crianças interagirem com os seus pais. Super Recomendo. Chegou rápido o produto e muito bem embalado. Amei!",1977.0,F,MG
2018-01-02 04:32:08,972ac3fb709fa69570b0b8594193056b8e7d4eb77dc448c5b0bdf465019b2d4b,26081393,Clean Whey Isolado Glanbia 900g - Cacau Belga,,Suplementos e Vitaminas,Massa Muscular,Bom produto,5,Yes,"Houve uma demora mas foi devido ao atraso do correio, no fim de ano.",1991.0,F,SC
2018-01-02 04:32:08,0f66fa54bd4e7157bc42c2745e0069ccc81d9e23ccd81af9b271f1666b0eb779,26029633,Porta Cápsulas De Café Dolce Gusto - Preto,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,Tudo certo,5,Yes,Tudo certo como sempre. Entrega correta. Gostei muito do produto,1963.0,M,MG
2018-01-02 04:32:21,fd0c145abd1237d797987f117e6ed522f7236d5c1908adf7bb5dad244af30b12,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Baratíssimo,5,Yes,"Muito barato, me surpreendi com o valor baixo desse copo. Só as americanas para fazer esse preço camarada. Melhor do mundo amei.. Com o frete então. Super recomendo S2",1996.0,M,TO
2018-01-02 04:33:49,d54443c79d37eae88c9716eb415225b76c3b9a197e9f3aea20e74498f2dc0b32,119228432,Porta Nintendo 3DS - Triple Armor NERF - Rosa,pdp,Games,Nintendo 3DS,Capa para 3ds,3,Yes,"uma otima capa quando se trata de proteção do aparelho, para jogar usando ela ja nao e tao bom. recomendo o produto",1994.0,M,GO
2018-01-02 04:35:51,04bb956e6923d59b7af115a3bb5ca559f3a6be50eeee63a58fdfb01e49c1ec22,18579526,Base Dermacol Embalagem De 4 Gramas Fracionada Cor 223,,Beleza e Perfumaria,Maquiagem,PROBLEMA DE ENTREGA,1,No,,1961.0,F,SP
2018-01-02 04:35:52,74c504c0759ab7133a762106fb4565eb352ee07427d4a653d6532c9d7d82e553,129611030,"iPhone 7 Plus 32GB Ouro Rosa Tela Retina HD 5,5"" 3D Touch Câmera Dupla de 12MP - Apple",apple,Celulares e Smartphones,Smartphone,Produto e Entrega dentro das expectativas,4,Yes,"Produto conforme anunciado. Muito bom, tela grande, boa memória e as vantagens da Apple. Recomendo. Tudo bem com o processo de compras também.",1974.0,M,PE
2018-01-02 04:36:49,3ce78947a0c7ef357f3f47b38c8fd34f0f687110bc93c74ba79fe2d95ef6e6ac,132444092,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Platinum",,Celulares e Smartphones,Smartphone,Gostei,3,Yes,"Atendendo às minhas expectativas por enquanto, gostei mais ainda do carregador de bateria.",1981.0,F,SP
2018-01-02 04:36:53,66d5d1c9b2263b1a72cabec128163f3ed373b18360c1ae6f7a4be0c6f64a1149,28610423,Babá Eletrônica Monitor De Vídeo,,Bebês,Segurança,Gostei,3,Yes,"Gostei muito, mais os carregadores não está funcionando, veio com defeito, não está carregando, quando coloco outro a babá funciona",1993.0,F,PE
2018-01-02 04:37:39,347f8241991d8be5a77821ce9776d852829b96f74f0e659ca33848b265b4a8cf,114042014,Barraca Portátil Casa Homem Aranha - Zippy Toys,zippy toys,Brinquedos,Playground,Nem recebi o produto,1,No,"A americanas decaiu muito. Demora a entregar, e quando está no limite do prazo de entrega cancela a compra. Sempre fui cliente da Americanas.com, mas ultimamente estou dando preferência a comprar na loja física, pois pelo menos você sai com o produto.",1977.0,M,RJ
2018-01-02 04:38:17,09f7ac2681b609859c104b17554f94d3a594bc64b7353d829f655145f82dbbd3,25066192,Escova Rotativa Real Beauty Pro 1000w 4 Em 1 Seca Escova Alisa E Modela Bivolt Cadence,,Beleza e Perfumaria,Aparelhos elétricos para cabelo,Maravilhoso,5,Yes,"Excelente  produto, chegou no prazo certo ,Amei !superou minhas expectativas , super indico!!",1992.0,F,SP
2018-01-02 04:38:31,b472d8851faee19033ad8aad58218a38228f8d0cd47c93f86575cd55221fdb01,132768193,"Smart TV LED 55"" Philco PH55A17DSGWA4k Ultra HD 4k com Conversor Digital 3 HDMI 2 USB Wi-Fi Sleep timer e Closed Caption 60Hz - Preta",,TV e Home Theater,TV,Excelente custo beneficio,4,Yes,"Ótima imagem. Fácil de configurar e utilizar.  Ponto negativo: não possui tecla dedicada a netflix, que não funciona plenamente as funções sem o auxílio de mouse.",1973.0,M,GO
2018-01-02 04:38:50,a54fe65fab71efdef5a911018e21c5a750d7935382b561a9bfe6a1b2cb355b7e,132733871,Lavadora de Roupas Brastemp 11kg BWK11 - Branco,,Eletrodomésticos,Máquina de Lavar e Tanquinho,Boa compra! Bom produto!,4,No,"Máquina de lavar muito boa, design elegante, supriu as necessidades. Estou satisfeita com o produto.",1970.0,F,MG
2018-01-02 04:39:02,9089b9ef96e5f3dbab8ee5b26cd094046766a2b317ae77ac96a91fbc18e90cd2,132444050,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Dourado",,Celulares e Smartphones,Smartphone,Lindissimo!,5,Yes,"Recebi dentro do prazo, e o  celular é maravilhoso!",1995.0,F,SP
2018-01-02 04:39:28,15d32b9d67c7b31acaca6bc655f3d7b05b162705f9fa1260d188573b0dcf89a1,17512032,Kit Esfigmomanômetro + Estetoscópio Vinho,,Saúde,Equipamentos Médicos e Hospitalares,Comprei faz 1 mês e não recebi,1,No,Cadê o Produto que comprei ?¿? Está na hora de mudar de gestão administrativa,1986.0,M,SP
2018-01-02 04:40:16,e4f4d8169e300bfd815e77f0c80a90bd2d07ee91bea12b967eb0f9a6fc2ff89c,9795899,Cômoda Infantil 4 Gavetas Doce Sonho Branco - Qmovi,,Móveis,Cômoda,Bom produto,2,Yes,"o Produto é bem acabado, achei muito pequeno e frágil, já recebi com uma das gavetas com a tinta descascando, qualquer impacto acontece.",,M,ES
2018-01-02 04:40:25,78504342afac8002e49916af2c6d7ca4292781b06a5b46907a8f6b2517a0cdd9,123913539,Jogo de Panelas de Aço Inox Tramontina 4 Peças Allegra,tramontina,Utilidades Domésticas,Panelas,"Gostei muito, super indico!",5,Yes,"Produto muito bom, qualidade Tramontina, entrega super rápida chegou antes do prazo.",1986.0,F,RJ
2018-01-02 04:40:40,70ca2e12520812030e4caa1a73e4d7eb4d5c9ce57bef99cfa0247c8b50d8954a,23960257,"Ombrelone Madeira 2,40 Mts Verde Musgo Sombreiro Guarda Sol Praia Piscina Jardim",,Móveis,Ombrelone,Entrega,2,No,Foi entregue no endereço errado e não no solicitado no pedido,1982.0,M,RS
2018-01-02 04:40:43,221890cd4e345a0ae45a2b303ef0ad4c850cfd051e3ba93a2826c6fc2fe08774,121825341,Bebedouro de Água Cadence Pure Vità Elegant BEB101 Branco,cadence,Eletroportáteis,Bebedouro e Purificador de Água,otimo produto,5,Yes,"ótimo produto, entrega antes do previsto, sempre compro por aqui e vou continuar comprando com vcs......",1961.0,M,SP
2018-01-02 04:41:14,96c933e74b3ae32f379ab79be3c2e5b6a0610c4bbdf9a09b38e4e6bea68a165c,120740151,Game - Lego Marvel Super Heroes - Xbox One,wb games,Games,Xbox One,o produto nunca foi entregue,1,No,"A previsão de entrega deste produto era para 20/12/17, mas nunca ocorreu. Péssimo. Me enrolaram o quanto puderam e depois cancelaram o pedido e me deram um vale, o preço do produto subiu e eu fiquei sem poder comprar. Palhaçada. Nome do parceiro, KN Eletronicos.",1966.0,M,SP
2018-01-02 04:41:24,d23c5e77db09d49cf2ec5250adac0802b37e2a9122c6cc383450997596acc286,22299797,"Radio Plastico Am-Fm Vintage Branco 17,5 X 13 Cm - Metropole",,TV e Home Theater,Home Theater,Rádio ok,5,Yes,"Tudo bem com o funcionamento, atendeu as expectativas.",1957.0,M,RJ
2018-01-02 04:41:38,e4f4d8169e300bfd815e77f0c80a90bd2d07ee91bea12b967eb0f9a6fc2ff89c,123673555,Berço Minicama Bella Branco - Carolina Baby,carolina moveis,Móveis,Cama,Excelente custo beneficio.,4,Yes,"Produto bonito, forte, montagem fácil, ótimo preço",,M,ES
2018-01-02 04:42:03,185255052cbf860ba6019de9a61cdb3591625f2dd8894c8934654ad3ef9ad58c,27628534,Yonanas,,Eletroportáteis,Cozinha Criativa,Vale a pena,5,Yes,Otimo para fazer sorvetes saudaveis. Vale a pena. Vem com livro de receitas,1987.0,F,RJ
2018-01-02 04:42:39,93fd9aaa182b065e8cdd7a080d200edaf58e700ce7a28966880a80c147f71675,20143209,Controle Xbox One E Pc Com Fio Usb - Dobe,,Games,Xbox One,foi presente,3,Yes,sem condições de avaliar o produto porque foi presente.................................................................................................,1971.0,M,CE
2018-01-02 04:42:48,98d50e43c4658ba85361c0e4e79bcb99f9b982ca3ad7d5d8003ec9f27a112ecd,11809882,Luminaria De Emergencia 6led Superleds C/ Pilha Recarregavel Ourolux,,Enfeites de Natal,Luzes de Natal,Ótimo produto e vendedor,4,Yes,Recomendo! Produto de acordo com o anunciado e entrega rápida e profissional!,1966.0,M,SP
2018-01-02 04:42:55,8c9471e9626a9ed1dd9361c5687387166b707abc374f8a4ba98a3717926726e3,113174111,Modelador de Cachos Spiral Infinity EM-05 Mondial Preto e Vermelho,mondial,Beleza e Perfumaria,Cabelo,Um excelente produto,5,Yes,Ótimo produto eu amei muito satisfeita e a entrega é super rápida,1964.0,F,RJ
2018-01-02 04:43:31,cd1149ac7e1b16192f796a26f96f8fabb278de9f99f456de7983a57f4ae6499c,129542708,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB  4G Câmera 13MP - Preto",samsung,Celulares e Smartphones,Smartphone,ótimo,5,Yes,tudo muito bom! o celular teve uma entrega super rápido e o produto tem qualidade tambem,1995.0,M,RS
2018-01-02 04:44:18,e348fb25a5493d1bd59f4608774101d4d39f33343d8bae3000322a4856207ee3,21787956,Cadeira De Escritório Evidence Giratória Pistão Fixo Vermelha,,Móveis,Cadeira,Ótimo custo/benefício,3,Yes,Ótimo custo/benefício. Pelo preço pago o produto vale muito a pena.,1985.0,F,PE
2018-01-02 04:45:36,d83cced202620781abde2706bc1001deeb2199b51ec9a71c9dcce0390eaae7fd,132386144,"Smart TV LED Curva 49"" Samsung 49MU6300 UHD 4k com Conversor Digital 3 HDMI 2 USB Espelhamento de Tela - Preta",,TV e Home Theater,TV,TV 49MU6300,5,Yes,TV de ótima qualidade. Imagem muito real.   Produto de excelente qualidade.,1978.0,M,ES
2018-01-02 04:46:09,3dfe0fca14ec7dd499e3c4c7842a4b601af2e6295a6cda88bea5fe18a0aacd45,21905590,Pulseira Inteligente Xiaomi Mi Band 2 Preta - Para Android E Ios - Pulseira Silicone,,Celulares e Smartphones,Acessórios para Celular,Produto bom,4,Yes,Cumpre o que promete! Avalia o sono e os passos dados no dia.,1976.0,F,MG
2018-01-02 04:46:22,e348fb25a5493d1bd59f4608774101d4d39f33343d8bae3000322a4856207ee3,119845465,Mesa para Escritório ME4107 Branco - Tecno Mobili,tecno mobili,Móveis,Mesa,Frágil,3,Yes,"O material é frágil, mas adequado ao valor do produto.",1985.0,F,PE
2018-01-02 04:46:27,2918c340f35ca18251c2e10c3586e9b6fab44edfb606b434ab376509f56eb4e4,132276480,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Dourado",,Celulares e Smartphones,Smartphone,"sim, recomendo, muito bom o produto.",4,Yes,"Sim, celular lindo. Gostei muito. Preço excelente! Entrega sem demora.",1975.0,F,PA
2018-01-02 04:46:47,e6eec6b34a321b9d8926e6e1a3b064bf67e39eb91a16762c067fb671b16696a6,126516871,Lança Dardo Civil War  Homem de Ferro - Hasbro,hasbro,Brinquedos,Lançador,Produto original e idêntico a foto,4,Yes,O produto agradou bastante. O test-driver foi nosso sobrinho. O produto é muito interessante e entrega tudo o que promete.,1979.0,M,SP
2018-01-02 04:47:06,7cd3f7c272a2ec3b627ff9ed477339446a8aea42af67f9d21c3c770f8e12cf50,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Ótimo investimento,5,Yes,"Vendi uma moto que eu tinha só pra comprar esse copo, agora economizo com gasolina e bebo mais água, valeu cada centavo.",1986.0,F,PR
2018-01-02 04:48:54,09b28642678a9be014152cd81230f08f5d4529d091ec27b24bafb08052d86e4e,129555373,"Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.2"" 32GB 4G Câmera 16MP - Preto Safira",asus,Celulares e Smartphones,Smartphone,Perfeito. Conforme a descrição.,5,Yes,Produto mto bom. Entrega rápida. Loja atenciosa e cumpre seus prazos.,1989.0,M,RS
2018-01-02 04:49:22,69d0a373f06f60bae053d6f5afc1e1a7f5f966e8aa85fc5e69af5004389250fc,126825753,Máscara de Cílios Maybelline The Falsies Efeito Cílios Postiços Super Filme,maybelline,Beleza e Perfumaria,Maquiagem,Produto excelente!,4,Yes,Cílios separadinhos e bem definidos. Não mancha e nem gruda os pelos.,1984.0,F,RJ
2018-01-02 04:51:39,d2304b8dfc4ea7e7c80d2fdeec419043edaf302e774d0797163c2f8759a60c06,127879075,Fritadeira Philco Air Fry Saúde Inox PH 3 Litros Vermelho,philco,Eletroportáteis,Fritadeira Elétrica,Fritadeira Ótima,4,Yes,"A Fritadeira é ótima, espaçosa designer arrojado, fácil de usar, a única coisa que eu não gostei foi o plug estou com dificuldade para achar tomada para adaptar, visto que o plug é muito largo, mas o restante está perfeito.",1983.0,F,MG
2018-01-02 04:51:59,14fa5ed85611e2c4a2ffd286cba0c8b2b9f46ac8ba2eef9eb2506e1fb73bc290,128010777,"Smartphone Samsung Galaxy J7 Metal Dual Chip Android 6.0 Tela 5.5"" 16GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,Tem alguns probleminhas,2,Yes,"O celular é bom, porém tem muita interferência e às vezes quando alguém liga consta como desligado. Não trava muito, câmera impressionante, espaço de memória bom.",1994.0,F,RN
2018-01-02 04:52:09,de0de4a52ac6e81fb76e3a483fad34e6ad88f7af6d77d09f70b8ecc46581746c,132220822,"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro",motorola,Celulares e Smartphones,Smartphone,Moto z 2 play,4,Yes,"Um aparelho de excelente qualidade, superou munhas expectativas",,F,TO
2018-01-02 04:52:13,b586956cc764f3ffd83ff44015d204992ce7749852389412becf41ff772ab50f,22575965,Sapateira Isis 49cm Etna,,Móveis,Sapateira,não recebi meu produto aiiinda,1,No,"Meu produto ainda não foi entregue, esta beem atrasadoo!!!!!!!!!!!!!!",1998.0,F,RS
2018-01-02 04:52:47,7808c2767f9439bf0c13492f1734e65dec2ec2d3fdef7de0a97ed25b8a09cf3a,132312321,"Smartphone Samsung Galaxy S7 Edge Desbloqueado Tim Android 6.0 Tela 5.5"" Octa-Core 32GB 4G Câmera 12MP - Preto",,Celulares e Smartphones,Smartphone,Gosto desse produto,4,Yes,Samsung é minha marca de Preferida sempre troquei meus smart por essa marca confiável e ótimo produto,1962.0,M,SP
2018-01-02 04:53:10,107346590d45504fba86fe7fa56f30153a456a1901818c7c5c81a01bed094955,16327894,0010090007  Smartphone Positivo Twist S520 S Dual Azul E Dourado,,Celulares e Smartphones,,Ótimo,4,Yes,ADOREI O PRODUTO ENTREGA RÁPIDA E EFICIENTE. MUITO BOM.,1968.0,F,RJ
2018-01-02 04:53:17,3176027cc439a83536e22917dbe05fcc74335c7708822af0e493e6fc14720526,123021098,"Tablet Samsung Galaxy Tab E T560N 8GB Wi-Fi Tela 9.6"" Android 4.4 Quad-Core - Branco",samsung,Informática,Tablet e iPad,Muito bom!,4,Yes,"Eu estou muito satisfeita. O tablet é perfeito para tarefas do dia a dia, como ver e-mail, usar app de banco, jogos, videos etc... Carrega ate que rápido e a bateria dura muito. Recomendo o produto!",1994.0,F,SP
2018-01-02 04:53:46,5e25c3158728bc22173127bfc20918cd889b96e280a5949f55b0e0de56132038,9322563,Sensor De Estacionamento Wireless 4 Pontos Display Led Sinal Sonoro Preto Prata Ou Branco,,Automotivo,Alarme / Rastreador,Bom produto,3,Yes,"Apesar da demora inexplicável, instalei o produto em uma loja especializada e está atendendo minhas necessidades.",1968.0,M,RJ
2018-01-02 04:55:04,196f5c0e096ab650ab22f7e552f9e07c2c4b17fe31370972a599dea928dffd09,9990301,Cama Infantil Carros Disney Plus Com Aerofólio - 100 Mdf - Vermelho/ Preto- Pura Magia,,Móveis,Cama,achei um pouco fraquinha,3,Yes,"Bom dia....  O produto chegou antes até da data prevista,veio certinho e sem nenhum defeito,porém achei a madeira e as gradinhas da cama bem fraquinhas,esperava um pouco mais.Não sei se é pelo fato de estar nova mais ela ta com um pouco de barulho ao se movimentar ou sentar nela.",1984.0,F,SP
2018-01-02 04:55:52,941c482d9279cdf0c924f4ee04e38bd2787c8029c436a94476506857ed817252,29389919,"Smart TV LED 39"" AOC LE39S5970 HD com Wi-Fi 2 USB 3 HDMI TV Digital Controle com botão Netflix",,TV e Home Theater,TV,Aparelho chegou com avaria na embalagem,1,No,Aparelho que chegou com a caixa amassada não foi recebido !!pois o mesmo estava com grandes sinais de danificação !!!,1984.0,M,MA
2018-01-02 04:57:09,1cb79d2669694897f4a12dc39bc37c92281809d060866568fc1bef7b4c427734,15853643,Bateria Selada 6v 12ah Up6120,,Casa e Construção,Segurança,Gostei do produto,5,Yes,"Ótimo produto, entrega dentro do prazo, preço bom com parcelamento dentro da capacidade de pagamento.",1977.0,M,PR
2018-01-02 04:57:56,f023232ad372f5bb3c5cb5ec17c0ca6f6e5da22e1043587a66a718e05d7ea38f,11396497,Pneu 265 65 R17 - Pneu Continental Aro 17 265 65 R17  Crosscontact Lx2 112h,,Automotivo,Pneus,Não entregam oque vendem,1,No,Comprei 4 pneus em 01/12 para viajar com a família em 28/12. Paguei boleto 4/12. Iriam entregar em 18/12. Em 20/12 tive que cancelar pois não emitiram nota fiscal. Estou esperando alguém me devolver o dinheiro. Acho que deve ser a americanas.com. Ninguém entra em contato . Só e-mail automático. Péssimo sac. E minha viagem.... com carro pequeno. Porque a caminhonete está esperando pneus novos. E eu esperando eles devolver meu dinheiro. Este site é péssimo nunca mais compro por aqui.,1965.0,M,RS
2018-01-02 05:01:14,8049bb66cb6e053a9c703bc61b0e4dd5c08cbe4a57e479dfc44d002d4e39899f,122423909,HD Externo Portátil Seagate Expansion 2TB USB 3.0 Preto,seagate,Informática e Acessórios,HD Externo,Recomendo,5,Yes,"Produto excelente, atendeu as expectativas. Chegou antes do prazo. Recomendo.",1988.0,M,ES
2018-01-02 05:02:44,0a2ef379c9e0791926235a763afec61b94e8a83b0c51eb12264ff09ebc0b3c2d,122701411,"Smart TV LED 32"" Samsung 32J4300 HD com Conversor Digital 2 HDMI 1 USB Wi-Fi 120Hz",samsung,TV e Home Theater,TV,Ótimo custo beneficio,4,Yes,"Produto entregue antes do prazo, Tv possui ótima qualidade de imagem, o som poderia ser melhor, porém, sem grandes perdas para espaços pequenos como é no meu caso.",1990.0,M,RS
2018-01-02 05:02:55,a2ce53d4a8aabfa242b761ed21dcd486c981a2f1de38b280c34fd2d3cd4ef20a,27395774,Mixer Lenoxx 3x1 Turbo 600 - Pmx 403-127v,,Eletroportáteis,Mixer e Processador de Alimentos,Não comprem,1,No,"Parou de funcionar na terceira vez de uso.  Eu nem tinha pago ainda e já estava estragado. Saí no prejuizo porque nem quis  levar na assistencia técnica. Só faz barulho. Acabou que tive que comprar outro mas,dessa vez, nao me arrisquei e comprei de uma marca consolidada.  É dinheiro jogado fora.",1978.0,F,SP
2018-01-02 05:03:27,14fc0b7cfe3b2485ef05eb0dd2c19891010803357422f2e51518be51b93722d3,111969771,Ventilador de Teto Arno Ultimate Branco Silencioso e Econômico c/ Controle Remoto,arno,Casa e Construção,Climatização,PEGUE E MONTE,5,Yes,"não precisa de eletricista, é pegar e montar super fácil se tiver mais que dois em mesmo ambiente é só ler manual, tem uma codificação atrás do controle remoto que faz com que não interfiram em suas frequências.",1971.0,M,SP
