submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-01-01 08:17:12,a3cc271a43a6a8efa201a3f7e0ea98485e29d4c4c82deaf20058eba9894e3b01,132128823,"Smart TV LED LG 55"" SUPER ULTRA HD 55SJ8000 Conversor Digital Wi-Fi integrado  3 USB 4 HDMI  webOS 3.5  Sistema de Som Ultra Surround",,TV e Home Theater,TV,gostei desse produto,4,Yes,"É um ótimo produto tem se a ideia de cinema, penso que o consumidor não se arrependera.",1934.0,M,SP
2018-01-01 08:19:10,7dd565f3d3670470ec85422296174c45bb5e7642fd966f28f1d839eb5e895369,26870584,Mini Veículo Elétrico - 6v - Disney - Carros 3 - Relâmpago Mcqueen - Bandeirante Bivolt,,Brinquedos,Mini Veículos,Demora na entrega,2,Yes,Já paguei há 30 dias e não chegou até hoje favor me posicionar,1974.0,M,MG
2018-01-01 08:20:08,cdd39f297cc731842bb66ca122307725ab54fe8e8da91bc0c5cb7abd978d4e7c,12806390,Caçarola De Ferro 6 Litros - Fumil,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,Não recebi ainda. Quero a devolução do dinheiro.,1,No,Vcs pedem atualização da avaliação e não fazem nada. Devolvam o dinheiro e a taxa de transporte.,1947.0,M,SC
2018-01-01 08:22:53,8919b2142e69632dc92b2966735a685e346d173fed418cfd6ca1cdda57555ec3,131157761,"Smartphone LG K10 Novo Dual Chip Android 7.0 Tela 5,3"" 32GB 4G 13MP - Dourado",lg,Celulares e Smartphones,Smartphone,Entrega rápida,3,Yes,Só não 10 pro celular pq a camera frontal deixa a desejar um pouco.  Mas é um celular bom e a entrega de vcs mto rápida recebi com uma semana do prazo. Parabéns.,,,
2018-01-01 08:23:19,fe40b30bf35b72ed5e501a81314204aa5139690abf9ce37da0f80e382b980cbf,8085191,Podador Elétrico De Cerca-Viva Pe50 Tramontina,,Ferramentas e Jardim,Cortadores de Grama e Aparadores,Gostei pouco do produto,3,Yes,"A fixação da lâmina contém parafuso que enrosca na cerca e pode arrancar a cerca do muro. Embaixo da lâmina deveria ser liso, de outra forma, com parafuso praticamente embutido ou virado para cima, sem quaisquer ponta para baixo.  Para ser um produto Tramontina e de último lançamento é um erro grotesco, na verdade uma ENJAMBRAÇÃO.                No mais, funcionaria e seria perfeito. Precisam trabalhar e muito, porque deixa um produto pouco eficiente.",1975.0,M,SC
2018-01-01 08:24:17,d12da52fb3aa36770cd425ce6fe0a9873bec1fc3130f66dd7e9f986a7705e00a,108720288,Depurador de Ar Electrolux DE60X 4 bocas Inox,electrolux,Eletrodomésticos,Coifa e Depurador,Produto de boa qualidade.,4,Yes,Estou gostando do produto é de boa qualidade e designer bonito.,1961.0,F,BA
2018-01-01 08:24:55,0eb214897d26d93b689b13ea3f7b49f2619cbac67944c23599ed6a8bd6507cc5,23584927,Fone De Ouvido M Headphone P15 Bluetooth 4.0 Fm Micro Sd,,Áudio,Fones de Ouvido,Nunca mais compro nada neste site,1,No,"Nunca mais compro no site da americanas.com , produto chegou após a data estipulada e olha que passou mais de 20 dias, o fio veio com mal contato e não veio nota fiscal, deve ser contrabando ou sonegação fiscal !!!!!",1985.0,M,SP
2018-01-01 08:25:36,2944fac5d0270582de1242487006d8c7bf257d75403e23c76e50f7ea6c8cad7b,18656636,Temporizador Timer Eletronico Amanco Para Irrigação,,Casa e Construção,,Ótimo custo-benefício,5,Yes,"Produto funciona perfeitamente para micro-irrigacão de hortas ou pequenos pomares, ligando e desligando nos horários programados. Econômico e resistente.",1962.0,M,SP
2018-01-01 08:26:50,b1254d33f3641018654989d91d5cb0ec1a3095d8b2e47df5cbdc52fb318baefa,17274720,"Hoverboard Vermelho 6,5 Polegadas - Bluetooth",,Esporte e Lazer,Skate,Eu não tenho como avaliar esse produto pois não recebi,1,No,A americanas e muito irresponsável pois a entrega ainda não chegou,1979.0,M,RJ
2018-01-01 08:27:16,30cae4207f803c83983df13b4e025cdbfddd0a389cbe70f7dd4020df55b4a23f,7153227,Colch¿o Infl¿vel Casal c/ Fole - Mor,mor,Esporte e Lazer,Camping,colchão soltou a costura no 2o dia de uso,1,No,"Infelizmente a costura soltou no 2 o dia de uso, enchi cautelosamente e procurei limpar bem o chão para não haver nenhum risco de achar algo que pudesse fura-lo mas mesmo assim rasgou com um peso de 50 kg num colchão de casal... definitivamente não recomendo o produto,",1984.0,F,SP
2018-01-01 08:30:34,5819f58cc5d3853e03bfdd182a4532963bc901d4454e215cc05b2ee166fda9ae,18851694,Bona Care - Limpador De Piso De Madeira - 1 Litro - Bona,,Utilidades Domésticas,Material de Limpeza,Bom limpador,4,Yes,"O produto atendeu minhas expectativas, um bom limpador para piso de madeira.",1986.0,F,SP
2018-01-01 08:33:05,677c427252a1b34d4006f3987d62583d83f4418da4a26198cbb84a622580ec68,132532746,"Smartphone Samsung Galaxy J7 Pro Android 7.0 Tela 5.5"" Octa-Core 64GB 4G Wi-Fi Câmera 13MP - Dourado",,Celulares e Smartphones,Smartphone,Maravilhoso,5,Yes,"Estou muito satisfeita com o meu J7 Pro, é um smartphone incrível em todos os quesitos. Tela Super Amoled de 5.5, Câmeras excelentes, memória interna de 64 GB, boa fluidez de processamento, bateria com ótima durabilidade... Super indico esse aparelho!",1984.0,F,MA
2018-01-01 08:34:00,5d952e82c620c0854d483b2b0329fccd7006cc805f50b3054200ae66eaae7c03,13334576,Cortador De Grama Elétrico Com Recolhedor 2500w Mb51e Trapp,,Ferramentas e Jardim,Cortadores de Grama e Aparadores,Produto muito bom,5,Yes,Muito bom produto de ótima qualidade recomendo pra quem gosta de qualidade.,1988.0,M,SP
2018-01-01 08:35:15,6666a0b253be250fc6c08fca64f4d664b78cb97fd8f73f880a24288b405019c2,132278645,"Smartphone Sony G3226 Xperia XA1 Ultra Dual Chip Android Tela 6"" Octa-core 64GB Wi-Fi Câmera 23MP - Preto",,Celulares e Smartphones,Smartphone,Bom,3,Yes,"Celular muito bom, chegou tudo certo sem problemas e chegou antes do prazo estipulado.",1987.0,M,MS
2018-01-01 08:35:25,7510427e5a67d344e0d1a22d211f854b6e847aa00c9c370ba87381fcfa2e52f3,27641351,Pokémon Ultra Moon- Nintendo 3ds,,Games,Nintendo Wii,Conforme anunciado,3,Yes,Tudo ok Conforme anunciado. Tudo ok Conforme anunciado,1964.0,M,CE
2018-01-01 08:35:32,a08e6796d3fc1d64967614bb6f2f77df90877f1f4cff3963c77f49df4611d17f,27047987,Espelho Iluminado Maquiagem Banheiro Closed Parede E Bancada - Jm315,,Decoração,Espelho,Gostei do produto,4,Yes,Pratico e funcional. Fácil instalaçao e boa iluminaçao.,1969.0,M,MG
2018-01-01 08:35:38,ca8e9cd56992809b822eca0213080e69f691823640db45ebbe5d7512492ba18a,132126406,"Smart TV LED 43"" LG 43lj5500 Full HD com Conversor Digital Wi-Fi integrado 1 USB 2 HDMI  Com Webos 3.5 Sistema de Som Virtual Surround Plus",lg,TV e Home Theater,TV,Excelente Produto,5,Yes,A LG nunca me decepcionou! Essa televisão é excepcional. Super rápida. Não precisa de carregamento nem espera para iniciar os aplicativos. Netflix entra em questão de menos de 2 segundos.,1988.0,M,PB
2018-01-01 08:35:53,ebf2da0a95803d43292c3c61d107fc862f86abbd461fc288a339f0c43abdbbc1,25897652,Depurador De Ar Vênus Biturbo Sem Máscara 60cm - Suggar,,Eletrodomésticos,Coifa e Depurador,Excelente.,5,Yes,"Excelente. Aparelho bonito, funcional. Vale a pena.",1987.0,M,RJ
2018-01-01 08:36:48,853a52afbfe24de9181a256ffc43b3168da44a78d8b4811452a81fcfc315c260,18913368,Chapinha Prancha Profissional Nano Titanium 1 1/4 Até 450ºF - Bivolt,,Beleza e Perfumaria,Cabelo,Não recebi o produto.,1,No,"Aguardo o produto. Sem contato do fornecedor desde o dia 14/12. Enviei varios e-mail, relamei e não obtive retorno. Tava muito barato pra ser verdade mesmo...",,F,MG
2018-01-01 08:37:04,ebf2da0a95803d43292c3c61d107fc862f86abbd461fc288a339f0c43abdbbc1,110389475,Churrasqueira Elétrica Mondial Weekend II CH-02 1800W Preta,mondial,Eletroportáteis,Churrasqueira e Utensílios,Excelente.,5,Yes,"Gostei bastante. Achei totalmente funcional. Rapidamente o churrasco fica pronto. Parabéns. Só achei um pouco frágil, magrinha. Mas é bacana.",1987.0,M,RJ
2018-01-01 08:39:36,9b9a6e96214630c2eff53eaacd1d9826d1a331fce9c258282fcb9eb7209b27dc,25459093,Banqueta Bar Alta Branca - Kala,,Móveis,Banco e Banqueta,Produto péssimo,1,No,"Comprei três brancos, os três chegaram com defeito, um arranhado, um quebrado e o outro amassado na parte do encaixe, enviei a solicitação para troca e até agora não obtive resposta quanto a troca, estou totalmente insatisfeita.",1988.0,F,RJ
2018-01-01 08:41:09,a029812f427b4f02fcda5cd03fa94c8803c53b25fb9c8702317a84f22b6d8b6f,109067292,Pen Drive 8GB - Sandisk - Cruzer Blade,sandisk,Informática e Acessórios,Pen Drive,Cuidado com as lojas associadas,4,Yes,"Tem uma ou outra loja que é uma piada (sempre uma delas está envolvida, mas prefiro não citar nomes) . Não sei como as lojas americanas conseguem fazer negócios com essa empresa(s) . Coloca o preço dos produtos muito mais baixo que o normal e depois aumenta absurdamente o frete. A média dos fretes das lojas sendo entre 7 e 20 reais, e ela chega a aumentar até para 57 reais (em relação à lojas de mesma localidade).",1984.0,M,SP
2018-01-01 08:42:06,cefa0368032805462b7cd6dcddeca4bc0b0e54f8e9edeabd595214668d2498e1,17207913,Chinelo Piccadilly Napa 464031,,Moda,Feminino,Otimo produto,5,Yes,"Ótimo produto, pena que no estoque não tinha mais, pois queria mais pares.",1954.0,F,SC
2018-01-01 08:42:52,29808f0ba656b20df25815b890be1f300ae8229dd91b0563099cd432966e5e5a,24644224,Relógio Euro Feminino Madeira Fashion Eu2036maa/4d,,Relógios,Relógios,Ótimo produto!!!,5,Yes,Produto de excelente qualidade... entrega super rápida.!.!,2001.0,F,MG
2018-01-01 08:44:00,d9b6b2153006230a24185b401d4455f9f87e8d79920a52c17ee20685e06129b6,132215960,"Smartphone Motorola Moto C Plus Dual Chip Android 7.0 Nougat Tela 5"" Quad-Core 1.3GHz 8GB 4G Câmera 8MP - Ouro",,Celulares e Smartphones,Smartphone,Gostei muito do produto,4,Yes,Americanas está de parabéns entrega super rápida chegou antes do esperado.celular ótimo,1979.0,F,RJ
2018-01-01 08:44:19,5bc643ef5821b5e7735c3a5ecb71d687947d40b8028e29bafd0e7309b0ad21d7,110003481,Bicicleta Caloi Shok 21 marchas Aro 24 MTB - Preto,caloi,Esporte e Lazer,Bicicleta,Gostei muito do produto.,5,Yes,"Bicicleta de ótima qualidade, recomendo o produto e americanas.com.br para compras .",1976.0,M,SP
2018-01-01 08:51:38,989ec5bdbc1f8a6fd1c0461fbe2d86fc55ac892357345909e2e8c5d5fc23b7a6,128533341,"Smartphone ASUS Zenfone Go Live Dual Chip Android Tela 5.5"" Qualcomm Snapdragon MSM8928 16GB 4G/Wi-Fi Câmera 13MP - Branco",asus,Celulares e Smartphones,Smartphone,NÃO RECEBI A MERCADORIA,1,No,ESTOU COMPLEMENTE INSATISFEITO COM A LOJA AMERICANAS NÃO RECEBI MEU PRODUTO!!!!!!!!!!,1989.0,M,RJ
2018-01-01 08:53:07,74dc642a47068150acfde9cc847b23d21154146130c5cc175a4bff53e8ccf7df,24703182,Mini Projetor De Led Portatil Data Show Hdmi Filmes USB Sd Preto (Bsl-17874-A),,Informática e Acessórios,Projetor e Tela,Não recebi o produto,1,No,"Comprei esse produto pra dar de presente e não recebi a mercadoria. A empresa colocou status de entregue sem entregar a mercadoria. Não comprem é furada, a empresa não honra compromissos",,F,RJ
2018-01-01 08:53:40,b6f766e4909854705929954f950d943aa642d8f2801e67e0e190d99d79236d69,124777428,Batedeira Planetária Arno Deluxe Branca SX80 8 Velocidades Soft Start Branca - 300W,arno,Eletroportáteis,Batedeira e Acessórios,Decepcionada,2,No,"Qd chega na velocidade máxima ela solta óleo.  Recebi um produto reembalado, só pode",1980.0,F,RJ
2018-01-01 08:53:57,3565678d73dbb3068058ba985f6679c1af0478b563e991c7809c664cd2b1d23c,129498508,Game Watch Dogs 2 - PS4,,Games,Playstation 4,Gostei muito  do produto,4,Yes,Otimo produto recomendo para quem gosta desse tipo de jogo entrega super rápida e o CD veio dentro da caixinha.,1974.0,F,SP
2018-01-01 08:56:13,25b414d92cfc7e5cabe44a638f48a8e18afa02f95aeb5255f4ff9f53f02b0979,132126342,"Smart TV LED  32"" LG 32LJ600B  HD  com Conversor Digital Wi-Fi integrado 1 USB 2 HDMI  webOS 3.5 Sistema de Som Virtual Surround Plus",lg,TV e Home Theater,TV,Bom custo beneficio,4,Yes,"Bom produto, cumpre o que promete. Seria melhor de fosse HD FULL. Recomendo",1953.0,M,MG
2018-01-01 08:56:45,30135663c7af455fb2974cf250322b999946c2fd76f0c27d2880b7c9e5db6111,23658954,Coifa De Parede Philco Glass 90cm 220v,,Eletrodomésticos,Coifa e Depurador,Produto exelelente,5,Yes,Produto muito bom  chegou  antes do prazo recomendo tanto o produto quantos a empresa,1983.0,M,GO
2018-01-01 08:57:26,9419953a68c9a0ef8acc011ee58e42daf15efe48cc5a7f8f90248303d30ddbe1,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Imperdível!,5,Yes,"Por esse preço, impossível não comprar! Corra, só 2 em estoque!",1975.0,F,ES
2018-01-01 08:58:12,cbff401728a1b24f8433cdbe17c3e3cc26c8fc9442476402cf0091d321ddb0b6,129555613,"Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.5"" 64GB 4G Câmera 16MP - Preto Safira",asus,Celulares e Smartphones,Smartphone,Adorei,5,Yes,Celular muito bom perfeito valeu a pena é a entrega muito rapida,1981.0,M,MG
2018-01-01 08:58:25,266433e7080c3fe1d8e8e7a473093e8b8a98d28dbbc9b3f8b060f5f6beaf92ce,122597554,LEGO - Caixa Grande de Peças Criativas,lego,Brinquedos,Lego,Muito Bom,5,Yes,Ativa o lado criativo das crianças... Excelente produto,1992.0,M,SP
2018-01-01 08:59:27,9824bf674f1632820dcbdd9342d23f783bcd14adf60c2c832160408ebac6df32,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Imperdível,5,Yes,Melhor copo que já usei em toda a minha vida!!!! Incrível como cabem 500 ml. Além de barato eles dividem em até 10 vezes!!!!,1975.0,F,BA
2018-01-01 09:02:39,109d076fe1e5749b638be33345f1d59c14a8cb0a16058b12620d04dd3fbd0f46,22511842,Cartão Google Play Store Gift Card R50 Reais Br Android,,Games,,otimo,4,Yes,"O produto é otimo porém quen vende não é responsavel, pois deixou para liberar a nota no dia que era para o produto ter chegado em minha casa",1996.0,M,MT
2018-01-01 09:02:53,b1abe7af373b9a6242fdf3dcee852e148101aabfb51728ee9abe5a56f067991f,27525626,Mini Boneca Supresa - LOL - Lil Outrageous Littles - Série 2 - Candide,,Brinquedos,Bonecas,NÃO SEJAM ENGANADOS,1,No,"Á boneca foi enviada sem Nota fiscal, quando abrimos a embalagem vimos que a boneca estava com vários defeitos como a cabeça mole, mamadeira toda torta e soltando todo gliter (mais parece uma réplica) Solicitei cancelamento mas até hoje nenhuma resposta (NÃO SEJAM ENGANADOS, NÃO COMPREM OU IRAM SE ARREPENDER. ) pior experiência de compra que já tivemos. Decepção",1983.0,F,SP
2018-01-01 09:03:45,6c166a0d33a3f5287ac75aaa17ba4879481cedab353d8f1295f2062865236022,132462661,Carrinho de Bebê Travel System Airway Full Black - Safety 1st,,Bebês,Passeio,Amei!,5,Yes,"Excelente compra... Fiquei com medo de comprar por não achar nenhuma avaliação, resolvi arriscar. Ótimo produto, tamanho ideal, super confortável e leve.  Recomendo esse carrinho com toda certeza.",1992.0,F,SP
2018-01-01 09:05:45,e6b8dc9e76991c7d14cfed270b2bd04089738c69f3efc5e9b08cf0d8b0138c04,18894593,Relógio Gps Frequencímetro De Pulso Garmin Forerunner 35 Verde,,Esporte e Lazer,Monitor Cardíaco,"Muito bom, incentiva a prática de atividades",4,Yes,"Bom, principalmente pelo preço que é bem em conta. É produto de entrada, então não tem display colorido, mas faz as funções que promete, e deve ser usado junto com o app Garmin Connect que é MUITO interessante. Já tive vários outros monitores cardíacos, então posso dizer que a leitura da freqüência pelo pulso como este faz não é muito exata, mas para efeito de saber a freqüência média é válido. É um ótimo incentivo para a prática de atividades físicas e acompanhamento de sua rotina em termos de esportes. Recomendo!",1960.0,M,SP
2018-01-01 09:06:28,69209ae6c39f8e7734a9b246703ee4e418263b57ef2d21ee5d175ea1093ca493,18645970,Assento Para Cadeira Futon Tecido Oxford 40x40cm Mostarda,,Móveis,Sofá,Gostei muito,4,Yes,Boa qualidade e bonito confortavel. A entrega foi rapida. Acho ate que vou comprar mais. O preco e otimo.,1952.0,F,SP
2018-01-01 09:08:38,6d5dcec4ad0604b856302600a154d5b046b4bdaa1bb37378af06c107bad1b3b7,9888652,Relógio Technos Feminino Ceramic Sapphire Crystal 2015bv/4b.,,Relógios,Relógios,Produto dentro do esperado.,4,Yes,"Relógio perfeito, lindo, funcionando dentro do esperado. Entrega dentro do prazo. Aprovado!",1977.0,M,PR
2018-01-01 09:08:52,d11929eadf727636641b6c50942e757eef0825e9e00aaeeae9c4c5d2ed338b3e,112974782,Cabo Lightning To USB Cable-Bra - Apple,apple,Informática,Apple,bom,3,No,"não é o mesmo material do original, mas parece bom",,M,SP
2018-01-01 09:09:20,88b0b1c263e77a8b2517d7f39bcd76a388466fe65130f8e25928b7b0e05563bc,132580781,"Smartphone Asus 4 Selfie Dual Chip Android 7 Tela 5.5"" Snapdragon 64GB 4G Wi-Fi Câmera Traseira 16MP Dual Frontal 20 + 8MP - Verde",,Celulares e Smartphones,Smartphone,Muito bom,4,Yes,"O celular é muito bom! Tudo dentro das expectativas, funcionamento, aparência e desempenho!",1994.0,F,SP
2018-01-01 09:11:52,deaec2ba1ca81f5ffe8e8de24ea07c6a6e0f67ef1ba200ccfa9f895b4907bc5c,15005017,Boneca Milena Salão De Beleza - Super Toys,,Brinquedos,Bonecas,Loja lixo,1,No,Produto recusado porque chegou só depois do Natal.,1979.0,M,RS
2018-01-01 09:15:55,2546792e6584991ed57e2e8eecaba1354f0bbb61589fd733699a8ce643c3f513,118937456,"Aspirador de Pó Electrolux com Saco Nano - 1000w 1,5l Vermelho/Cinza",electrolux,Eletroportáteis,Aspirador e Vassoura Elétrica,NÃO RECEBI O PRODUTO,2,No,"Como pedem minha avaliação se não recebi o produto e fui informada que o mesmo foi extraviado e que não teria outro em estoque? O estranho é que o produto está disponível, até o momento, no site!!!  Mas ao menos meu dinheiro foi devolvido, o que comprova a honestidade das Lojas Americanas.",1962.0,F,MG
2018-01-01 09:16:26,8e716b5f1e04e76a976522d818ce24e7bf5c3d27a4535c3e3d6e11cdd437be88,129463778,"Notebook Asus Z550SA-XX002T Intel Celeron Quad Core 4GB 500GB Tela LED 15,6"" Windows 10 - Branco",asus,Informática,Notebook,Muito bom!,5,Yes,"Comprei o mesmo para minha irmã e ela me contou que ele é ótimo, rápido e a imagem é muito bonita. Tive oportunidade de mexer com ele e realmente ele cumpre com o que disse. Recomendo demais para quem estuda ou trabalha com um. Obrigado a Americanas e a Asus!",1995.0,M,MG
2018-01-01 09:19:24,faea6c1e38785d3449f4c3698b50361300c96d89fa7f9eb7c10c839191807a11,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Preço,1,No,Quase 2mil reais num copo? preço absurdo                                                                         .,1999.0,M,RS
2018-01-01 09:19:38,649ff3053e944c2c62fbdfdce2e28b19898dc34dd13c115a867eebf0c4baee8b,19720727,Perfume Light Blue Feminino Eau De Toilette 100ml  Dolce Gabbana,,Beleza e Perfumaria,Perfumaria,Um dos melhores perfumes,5,Yes,Entrega rápida apesar de levar um tempo para emitir a NF. Recomendado,1988.0,M,SP
2018-01-01 09:21:06,a2f2c7d84d0dee39e349d32a7441cc6163d637ef09aa939f21cfee6796d20aaa,132222369,"Smartphone Motorola Moto G5 Plus Dual Chip Android Nougat 7.0 Tela 5,2"" Octa-Core 2GHz 2GB 4G Câmera 12MP - Azul Safira",motorola,Celulares e Smartphones,Smartphone,Não recebi o produto,1,No,"Palhaçada vou guardar todos esses e-mails, para processar a americanas pela enganação, avaliar um produto sequer eu recebi, falta de respeito com cliente, até hoje espero uma posição do meu produto, aliás já estou pagando a fatura sem ter o produto, bando de irresponsável que fazem tudo ao contrário que prometem, vou no PROCON e processar americanas por danos, era presente de aniversário!",1988.0,F,SP
2018-01-01 09:21:53,da7cd1fe4b2b87468f84931d226e0665448bc1994ec6f4cedec6a029babd2131,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Excelente,5,Yes,"Excelente promoção, por esse preço você levaria somente o canudo, nessa promoção o copo vai grátis!",1967.0,M,MG
2018-01-01 09:24:01,3b26495d8e8b973ef78bc4db29c8af84322d1da2368620389cc7b88675582924,8214557,Graviola 120 Capsulas,,Suplementos e Vitaminas,Fitoterapicos / Funcionais,Excelente produto!,4,Yes,"Um excelente produto, muito bom os benefícios para o corpo!",1969.0,M,PR
2018-01-01 09:25:10,1cd5c46309741c8680619fdcff00515df5c28fa682a39568edb29c653523abaa,132567244,"Smartphone Alcatel A3 Dual Chip Android 6.0 Tela 5"" Quad Core 8GB 4G Wi-Fi Câmera 8 MP - Preto",,Celulares e Smartphones,Smartphone,Alcatel,2,Yes,Melhorar a câmera e pelo custo benefício me atende bem.,1974.0,M,MG
2018-01-01 09:26:56,6d5aed9318d766c1fc92046e33e26ebed871eea869020012f632263e5e5f1435,20051544,Spray De Azeite Savora,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,Funciona muito bem!,5,Yes,O objetivo de obter uma fina camada de azeite foi atingido com esse spray.,1958.0,F,SP
2018-01-01 09:27:18,2dbb7a4b1b2a02e9cac9ba0aa2d08fe9f8dbd731357d80f1339ae942a1ed4295,132444050,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Dourado",,Celulares e Smartphones,Smartphone,Gostei demais do produto.,5,Yes,Entrega veio rápido e tudo ok. Com certeza super recomendo.,1991.0,M,MG
2018-01-01 09:31:48,ed23be84c1eb4410290ec7e8be68107b99a1b63ede4497d15a02f89516f96d38,132460738,Cadeira Para Auto Speed Preta 15 a 36kg - Voyage,,Bebês,Passeio,Caderinha Bebe,2,Yes,"vejam bem, e um produto com uma estética bom, para uma criança as a conforte nem um no produto...",1990.0,M,SP
2018-01-01 09:32:13,4b5a5e44f2d4d48a890018f0fd03d860e5fb8b2a23bdac885a4b341669193226,128533341,"Smartphone ASUS Zenfone Go Live Dual Chip Android Tela 5.5"" Qualcomm Snapdragon MSM8928 16GB 4G/Wi-Fi Câmera 13MP - Branco",asus,Celulares e Smartphones,Smartphone,ótimo recomendado r,3,Yes,Recomendo  ótimo excelente cjjfgjkklo ghhghjjhh gjjkjh JK kk hjhhjkkjbk bjkklmkkkkk,1969.0,M,RJ
2018-01-01 09:33:30,1f5ac3c6c5a73acba5ce89d3d902e55c860d23556302294df634f28b0e64aa4b,124126254,"Smartphone Asus Zenfone 2 Dual Chip Desbloqueado Android 5.0 Lollipop Tela 5.5"" 32GB 4G Wi-Fi Câmera 13MP - Prata",asus,Celulares e Smartphones,Smartphone,Ótimo.,4,Yes,"Excelente aparelho muito bom custo benefício, visual muito bonito!",1965.0,M,RS
2018-01-01 09:34:39,aee176737f5dfb7509346eda9e956021d54e8e7a89cb3ff0ce9cb204d7f7116f,129555613,"Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.5"" 64GB 4G Câmera 16MP - Preto Safira",asus,Celulares e Smartphones,Smartphone,Um dos melhores em sua categoria,5,Yes,"Não deixa a dever em nada no que se propõe. Bom processador, abre os aplicativos rapidamente. Bateria duravel. Vem com excelentes recursos desenvolvidos pela Asus. Dei um para minha esposa. Gostei tanto que comprei um pra mim. Lojas Americanas sempre entrega antes do prazo. Tem nome, é confiável e entrega produtos de qualidade.",1964.0,M,SP
2018-01-01 09:35:39,8ff8875161c5d9382eab6174c336fac4c5c97ceba3bbb712e4fde2639659c6fa,128010777,"Smartphone Samsung Galaxy J7 Metal Dual Chip Android 6.0 Tela 5.5"" 16GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,Excelente,5,Yes,Adorei e recomendo.....sem falar que a entrega é bem rápida antes do prazo.,1986.0,F,MG
2018-01-01 09:37:14,49a869ecba9dad7c8292d830e639e551fdfc808ed5b59daac910e9ac7a7d04c9,19618841,Sofá De Couro Vector 3 Lugares - Preto Com Brilho 455,,Móveis,Sofá,No aspecto geral é um bom produto,4,Yes,"O assento poderia ser mais macio, tal como o encosto que é bem confortável. Com o uso talvez fique mais moldável e aconchegante, vou esperar para ver. O couro parece ser de boa qualidade e verm com a etiqueta de garantia que assegura a sua autenticidade.",1964.0,M,RS
2018-01-01 09:37:51,702bee44e79e0cb9d24a79f1e22fdfbdd453858c2fed15b58e73a7cc75c2c0e0,25855610,Relógio Invicta Pro Diver 6983  + Perfume Ferrari Black 125 ml,,Relógios,Outras Marcas,Recomendo o produto,5,Yes,Produto chegou no prazo correto tudo original e de excelente qualidade,1986.0,M,BA
2018-01-01 09:38:29,02bfe2594b7b267a3785601b635c46c6ac0ad4c9a41f87b5af2d424149f3ba2e,29097885,Adesivo de Azulejo New York 10x10 cm com 50un,,Decoração,Adesivo Decorativo,Estava programado para chegar em 23/12 porem ainda não chegou,2,No,Estava programado para chegar em 23/12 porem ainda não chegou :(,1992.0,F,MG
2018-01-01 09:39:36,b207ebacfc81b0150e42717c0225ea46722ff6005a13230f7b2530dbec521641,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",e um bom produto,3,Yes,com esse preço é melhor comprar um ar condicionado vcs sempre erram os preços a não  ser que esse copo é de ouro,1963.0,F,SP
2018-01-01 09:40:45,749938bcafc5984dffdf2d2c3b0cf93c61e79cc13468df7827600f37c2e094b8,125710313,Fone de Ouvido Pulse PH150 Preto com Bluetooth,pulse,Áudio,Fones de Ouvido,Boa Qualidade.,4,Yes,Ótimo para o dia a dia e não fica deslizando da cabeça.,1992.0,M,SP
2018-01-01 09:41:16,92f1bd338d42d5c6296559b64efb0c9ce58a5a83608f0af3c0f4f71f7c96935e,7408885,Purificador de Água Consul CPC30AB Branco,consul,Eletroportáteis,Bebedouro e Purificador de Água,Ótimo,4,Yes,"Ótimo produto, funciona muito bem, eu recomendaria.",1972.0,F,MG
2018-01-01 09:42:18,c11223f10e5278b222be41db48b73b1e4766d835b010f995103e2cae232d1044,129543938,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,"Muito bom, só acho um aparelho muito grande",4,Yes,"A bateria não está durando tanto... o aparelho é muito grande. poderia continuar com todos os recursos , sendo menor e mais leve. no mais muito bonito e bom.",1952.0,F,RJ
2018-01-01 09:43:09,571e0531d9e78c88ac1b51ce48829dd6b0c81775f4666e98a6616c16f24fd441,22491678,Parafusadeira / Furadeira À Bateria 12v Bivolt Cd121k100 C/ Kit 100 Peças Black Decker,,Ferramentas e Jardim,Ferramentas Elétricas,Parafusadeira,4,Yes,"Produto muito bom, atendeu minhas expectativas e necessidades.",1973.0,M,SP
